	Opponent	Section	Day	Time	prediction	lower_bound	upper_bound
978	Miami	212	Saturday	Noon	30.2379078625163	16.1590182967673	56.5833304418585
979	Miami	101	Saturday	Noon	38.7560846904374	20.7146959784471	72.5105549265687
980	Miami	103	Saturday	Noon	64.5717910941813	34.5072223564205	120.830247130419
981	Miami	226L	Saturday	Noon	54.9779114397023	29.3595408511174	102.950204895889
982	Miami	CL3	Saturday	Noon	162.755199509238	86.9187479593207	304.758818887834
983	Miami	132	Saturday	Noon	36.8746441822788	19.7074830986884	68.996095379636
984	Miami	124	Saturday	Noon	83.6797972464901	44.6903540621963	156.6850076298
985	Miami	202	Saturday	Noon	36.2689937863722	19.3823066808411	67.8680784458016
986	Miami	105	Saturday	Noon	103.87551993089	55.5094068094864	194.383695685048
987	Miami	219	Saturday	Noon	26.3146046517385	14.0565303973338	49.2623996394332
988	Miami	227	Saturday	Noon	41.1378649787984	21.9832350520565	76.9824791940952
989	Miami	221	Saturday	Noon	34.7815338221499	18.5773651789913	65.119842526939
990	Miami	102	Saturday	Noon	50.5465371687316	27.0136999362173	94.5798770913472
991	Miami	222	Saturday	Noon	38.501765091757	20.5744901797256	72.0497034060949
992	Miami	104	Saturday	Noon	76.7473012602441	41.019007788546	143.595580885197
993	Miami	CL1	Saturday	Noon	147.080978480939	78.5155816635985	275.52256217876
994	Miami	214	Saturday	Noon	32.7269414034243	17.4887411972869	61.242411991855
995	Miami	107	Saturday	Noon	109.709230762792	58.6288364481518	205.293436536264
996	Miami	223	Saturday	Noon	42.1757656899046	22.5302997962287	78.9512446624202
997	Miami	201	Saturday	Noon	30.0464786279334	16.0531290178775	56.2376890470057
998	Miami	CL4	Saturday	Noon	135.336217558567	72.2517357516869	253.501062535126
999	Miami	207	Saturday	Noon	36.9198650901383	19.7259172292592	69.1007886949957
1000	Miami	206U	Saturday	Noon	35.0287846736835	18.7026486298215	65.606523439616
1001	Miami	225	Saturday	Noon	58.4347385290328	31.2133843236582	109.39597678834
1002	Miami	106	Saturday	Noon	120.439095926146	64.3178347066549	225.52960455938
1003	Miami	224L	Saturday	Noon	69.8598623979049	37.324134314593	130.757228905
1004	Miami	218	Saturday	Noon	35.9073232327302	19.1774175546588	67.2319856448317
1005	Miami	204U	Saturday	Noon	44.7665597494119	23.9130720358728	83.8054127379088
1006	Miami	208	Saturday	Noon	32.1490628337918	17.1647438945727	60.2142535559703
1007	Miami	224U	Saturday	Noon	37.8137054533238	20.1979394944414	70.7931777151941
1008	Miami	206L	Saturday	Noon	47.5982318114084	25.3801286861078	89.2663587167969
1009	Miami	130	Saturday	Noon	39.5035401118916	20.9910211753881	74.3427234117387
1010	Miami	229	Saturday	Noon	31.4159527294609	16.76326181026	58.8764941495843
1011	Miami	203L	Saturday	Noon	46.089885857257	24.5575161580025	86.5021350150976
1012	Miami	203U	Saturday	Noon	40.2915336099931	21.5031067388598	75.4964247892338
1013	Miami	204L	Saturday	Noon	52.4973759250317	27.931469372516	98.6691549326766
1014	Miami	226U	Saturday	Noon	38.3995649877505	20.5121283554239	71.88559693556
1015	Miami	110	Saturday	Noon	49.0028398424503	26.1182956794021	91.9385530396065
1016	Miami	131	Saturday	Noon	40.401111868918	21.5431108755604	75.7666731454527
1017	Miami	205U	Saturday	Noon	38.7189345660763	20.6805688965858	72.4910374288397
1018	Miami	205L	Saturday	Noon	55.3247864751695	29.4021006605263	104.102493691289
1019	Miami	TT3	Saturday	Noon	88.7809117144012	36.5988410938349	215.363384447931
1020	Miami	TT1	Saturday	Noon	388.012571727926	159.93523147631	941.342032203951
1021	Miami	128	Saturday	Afternoon	77.664764699965	41.4400919601015	145.555074581117
1022	Miami	123	Saturday	Afternoon	78.3652169414063	41.7991211117527	146.919529955068
1023	Miami	111	Saturday	Afternoon	53.8652619022021	28.7397578148427	100.956537577166
1024	Miami	228	Saturday	Afternoon	44.7936819220197	23.8983462760388	83.9586939177804
1025	Miami	109	Saturday	Afternoon	80.8726773772711	43.1303358665967	151.64245338589
1026	Miami	217	Saturday	Afternoon	38.2594916055264	20.412292213771	71.7111377097476
1027	Miami	CL2	Saturday	Afternoon	188.315616416085	100.426392890289	353.122026646036
1028	Miami	108	Saturday	Afternoon	103.638846356216	55.2872692671459	194.276378928163
1029	Miami	129	Saturday	Afternoon	65.6614200284244	35.0322856213791	123.069962569558
1030	Miami	211	Saturday	Afternoon	37.1785786647854	19.826146014278	69.718376457946
1031	Miami	127	Saturday	Afternoon	110.001146645494	58.6741085820203	206.228139732342
1032	Miami	122	Saturday	Afternoon	63.0652883083511	33.6295182926596	118.26605884758
1033	Miami	210	Saturday	Afternoon	36.307141745174	19.3691326591193	68.0571796839609
1034	Miami	216	Saturday	Afternoon	36.0175089528184	19.2098900598115	67.5308888872988
1035	Miami	215	Saturday	Afternoon	44.188431200917	23.5696757114104	82.8444767720284
1036	Miami	121	Saturday	Afternoon	55.4105197039013	29.5563721102285	103.88033018416
1037	Miami	213	Saturday	Afternoon	36.5829164764715	19.5159738822378	68.575095765143
1038	Miami	212	Saturday	Afternoon	36.0857724666398	19.2480038730527	67.6528840654049
1039	Miami	101	Saturday	Afternoon	46.2513233453767	24.6738602123217	86.6984287335111
1040	Miami	103	Saturday	Afternoon	77.0596620567295	41.1034422221521	144.469445751117
1041	Miami	226L	Saturday	Afternoon	65.6103726462999	34.9709553085785	123.094178034375
1042	Miami	CL3	Saturday	Afternoon	194.231265071531	103.532568149252	364.385671153276
1043	Miami	132	Saturday	Afternoon	44.0060213755571	23.474100421261	82.4964485349154
1044	Miami	124	Saturday	Afternoon	99.8630638475699	53.2321809116473	187.342155632812
1045	Miami	202	Saturday	Afternoon	43.2832411329429	23.087226017234	81.1461265019025
1046	Miami	105	Saturday	Afternoon	123.964541267971	66.1195113920807	232.415623894327
1047	Miami	219	Saturday	Afternoon	31.4037214588297	16.7449216144711	58.8950933405079
1048	Miami	227	Saturday	Afternoon	49.0937283802126	26.1847475737347	92.0457285098176
1049	Miami	221	Saturday	Afternoon	41.5081136318534	22.1273687817893	77.8639120749325
1050	Miami	102	Saturday	Afternoon	60.3219921014606	32.1765495005915	113.086791081243
1051	Miami	222	Saturday	Afternoon	45.947819570793	24.506102082445	86.150058308233
1052	Miami	104	Saturday	Afternoon	91.5898567883051	48.8593086238338	171.69096540204
1053	Miami	CL1	Saturday	Afternoon	175.5257257799	93.5247058625494	329.423975477026
1054	Miami	214	Saturday	Afternoon	39.0561730124522	20.8321566765934	73.2225987956635
1055	Miami	107	Saturday	Afternoon	130.926463457607	69.8356630874069	245.458238322463
1056	Miami	223	Saturday	Afternoon	50.3323540508189	26.8366113982682	94.3988727451809
1057	Miami	201	Saturday	Afternoon	35.8573217472968	19.1214447605394	67.2411284288799
1058	Miami	CL4	Saturday	Afternoon	161.509585104864	86.0631329178737	303.095474175191
1059	Miami	207	Saturday	Afternoon	44.0599877874918	23.4966681993002	82.6194806586129
1060	Miami	206U	Saturday	Afternoon	41.8031815979042	22.2767760270822	78.4451928583782
1061	Miami	225	Saturday	Afternoon	69.7357333150759	37.1772112297389	130.80788849222
1062	Miami	106	Saturday	Afternoon	143.73143246019	76.610194573687	269.660255949197
1063	Miami	224L	Saturday	Afternoon	83.3704206820008	44.4577646679914	156.342251946331
1064	Miami	218	Saturday	Afternoon	42.8516252497955	22.8421234285977	80.3892769553098
1065	Miami	204U	Saturday	Afternoon	53.4241951055765	28.4837744308866	100.202472449852
1066	Miami	208	Saturday	Afternoon	38.3665355325074	20.4455807508246	71.995560640056
1067	Miami	224U	Saturday	Afternoon	45.1266925381665	24.0571993693445	84.649021200247
1068	Miami	206L	Saturday	Afternoon	56.8034987992694	30.2313836347666	106.731385993458
1069	Miami	130	Saturday	Afternoon	47.1433330171498	25.0024168186921	88.8911605658988
1070	Miami	229	Saturday	Afternoon	37.4916454925562	19.9670832623984	70.3970361252788
1071	Miami	203L	Saturday	Afternoon	55.0034460591802	29.250449865414	103.430172606076
1072	Miami	203U	Saturday	Afternoon	48.0837206328199	25.6133242477564	90.267244014513
1073	Miami	204L	Saturday	Afternoon	62.6501136037493	33.2706136360279	117.973079111242
1074	Miami	226U	Saturday	Afternoon	45.8258544627566	24.4310966877033	85.9563925469924
1075	Miami	110	Saturday	Afternoon	58.4797512054692	31.1114150508391	109.923682206841
1076	Miami	131	Saturday	Afternoon	48.214490795122	25.6585437010513	90.5989501866257
1077	Miami	205U	Saturday	Afternoon	46.2069885672929	24.6335761235521	86.6738057742492
1078	Miami	205L	Saturday	Afternoon	66.0243316298757	35.0231814633856	124.46648719589
1079	Miami	TT3	Saturday	Afternoon	105.950709092482	43.6181688361523	257.359560401708
1080	Miami	TT1	Saturday	Afternoon	463.052319665496	190.609399726106	1124.90491578958
1081	Miami	128	Saturday	Night	81.9760755346573	43.8511465048884	153.247463194941
1082	Miami	123	Saturday	Night	82.7154111403807	44.2316821384361	154.681868501149
1083	Miami	111	Saturday	Night	56.8554195129237	30.4109263230649	106.295306287295
1084	Miami	228	Saturday	Night	47.2802598050819	25.2888315080269	88.3956606111476
1085	Miami	109	Saturday	Night	85.3620652168427	45.6379402269667	159.662818739109
1086	Miami	217	Saturday	Night	40.3833448268161	21.5982194256458	75.5068974558661
1087	Miami	CL2	Saturday	Night	198.769355129296	106.266474487695	371.79417806969
1088	Miami	108	Saturday	Night	109.392025200145	58.5027993037111	204.547736515408
1089	Miami	129	Saturday	Night	69.3064036021654	37.0719703522631	129.568985263634
1090	Miami	211	Saturday	Night	39.2424284637924	20.9773819377343	73.4108858916162
1091	Miami	127	Saturday	Night	116.107508226494	62.0873689090746	217.128760703453
1092	Miami	122	Saturday	Night	66.5661559389578	35.5869509191494	124.513424219923
1093	Miami	210	Saturday	Night	38.3226165127522	20.4934545377927	71.6630245854905
1094	Miami	216	Saturday	Night	38.0169056829418	20.3277215724852	71.0992185008071
1095	Miami	215	Saturday	Night	46.6414105273922	24.9389692194962	87.229795138609
1096	Miami	121	Saturday	Night	58.4864573556569	31.2744559976491	109.375705664463
1097	Miami	213	Saturday	Night	38.6136999955996	20.6506587600868	72.20194981053
1098	Miami	212	Saturday	Night	38.0889586272455	20.3670360709968	71.2312171614384
1099	Miami	101	Saturday	Night	48.8188175266585	26.1095325189239	91.2799546668945
1100	Miami	103	Saturday	Night	81.3373825549036	43.4941669220391	152.107058694587
1101	Miami	226L	Saturday	Night	69.2525224880069	37.006322475943	129.597094498369
1102	Miami	CL3	Saturday	Night	205.013392085936	109.553036745094	383.654275439006
1103	Miami	132	Saturday	Night	46.4488748044072	24.8402490717448	86.8549250196365
1104	Miami	124	Saturday	Night	105.406642210485	56.3294005804999	197.242649621509
1105	Miami	202	Saturday	Night	45.6859717299899	24.4307389331101	85.4336833047941
1106	Miami	105	Saturday	Night	130.846036009518	69.9647210648804	244.70454364461
1107	Miami	219	Saturday	Night	33.1469985433372	17.7166118321397	62.0165708230285
1108	Miami	227	Saturday	Night	51.8190095794634	27.7082851018518	96.9099943907053
1109	Miami	221	Saturday	Night	43.8123037072368	23.4165331046403	81.9727646085567
1110	Miami	102	Saturday	Night	63.6705744234691	34.0492636116144	119.061078490746
1111	Miami	222	Saturday	Night	48.4984657114377	25.9334815105551	90.697470580885
1112	Miami	104	Saturday	Night	96.6741745409541	51.7014256898814	180.766698373735
1113	Miami	CL1	Saturday	Night	185.269474650389	98.9623808117265	346.846730602948
1114	Miami	214	Saturday	Night	41.2242514521501	22.0429782044267	77.0966106317165
1115	Miami	107	Saturday	Night	138.194427026844	73.8975977686063	258.434647917484
1116	Miami	223	Saturday	Night	53.1263935897679	28.3978054216659	99.3884440697513
1117	Miami	201	Saturday	Night	37.8478261974086	20.2344642587668	70.792976258248
1118	Miami	CL4	Saturday	Night	170.475272786521	91.0665521580371	319.127253013872
1119	Miami	207	Saturday	Night	46.5058369889729	24.8631198063501	86.987992290997
1120	Miami	206U	Saturday	Night	44.1237514270141	23.5742549099444	82.5860858563831
1121	Miami	225	Saturday	Night	73.6068893504799	39.3429585341942	137.711406607738
1122	Miami	106	Saturday	Night	151.710222899399	81.0690550912636	283.906007122879
1123	Miami	224L	Saturday	Night	87.9984627467356	47.0445233991816	164.60427030117
1124	Miami	218	Saturday	Night	45.2303960725403	24.1734086820804	84.6297167182466
1125	Miami	204U	Saturday	Night	56.3898683047833	30.1417565378383	105.495419400626
1126	Miami	208	Saturday	Night	40.4963309547935	21.6355488070377	75.7989933801317
1127	Miami	224U	Saturday	Night	47.6317564397342	25.4598251253789	89.1123254131303
1128	Miami	206L	Saturday	Night	59.9567632270676	31.9897713431152	112.373840316315
1129	Miami	130	Saturday	Night	49.7603442603506	26.457077871534	93.5890151184348
1130	Miami	229	Saturday	Night	39.57287419449	21.1298666185607	74.1136894180549
1131	Miami	203L	Saturday	Night	58.0567863204489	30.9535758666272	108.891795002344
1132	Miami	203U	Saturday	Night	50.7529344846542	27.1029373246175	95.0398965230959
1133	Miami	204L	Saturday	Night	66.1279341394583	35.2065743984834	124.207019520221
1134	Miami	226U	Saturday	Night	48.3697301007962	25.8558846902676	90.4873616993089
1135	Miami	110	Saturday	Night	61.7260674205026	32.920530266276	115.736513609671
1136	Miami	131	Saturday	Night	50.8909639339671	27.1542034144509	95.3771381395066
1137	Miami	205U	Saturday	Night	48.7720216452695	26.0673677997885	91.2524085146001
1138	Miami	205L	Saturday	Night	69.6894610796187	37.0592829487656	131.050052756875
1139	Miami	TT3	Saturday	Night	111.832223596754	46.1219602409522	271.160335971361
1140	Miami	TT1	Saturday	Night	488.757187123933	201.550807234526	1185.22764181903
1141	Miami	128	Thursday	Night	117.871119898365	62.974807713284	220.621569332143
1142	Miami	123	Thursday	Night	118.934190010699	63.5207336234036	222.688573424935
1143	Miami	111	Thursday	Night	81.7508270135035	43.6735014062855	153.026377601818
1144	Miami	228	Thursday	Night	67.982971079831	36.3179003151878	127.256375416296
1145	Miami	109	Thursday	Night	122.739740324513	65.5404693848958	229.858650637017
1146	Miami	217	Thursday	Night	58.0660887817962	31.0173005327028	108.702904782463
1147	Miami	CL2	Thursday	Night	285.804929520695	152.609869284754	535.250165150948
1148	Miami	108	Thursday	Night	157.291751699433	84.0151814586162	294.478863499959
1149	Miami	129	Thursday	Night	99.6537508710278	53.2376237735062	186.538567253015
1150	Miami	211	Thursday	Night	56.425596863357	30.1264342141768	105.682868365744
1151	Miami	127	Thursday	Night	166.947758038009	89.1631760868974	312.590411615152
1152	Miami	122	Thursday	Night	95.7136249409373	51.1060770231436	179.256529417935
1153	Miami	210	Thursday	Night	55.103024831726	29.4309980768637	103.168208488068
1154	Miami	216	Thursday	Night	54.6634517289666	29.1918803454089	102.360413908555
1155	Miami	215	Thursday	Night	67.0643874648382	35.8151192429341	125.579145375072
1156	Miami	121	Thursday	Night	84.0960509811755	44.914034349243	157.459597942968
1157	Miami	213	Thursday	Night	55.5215656789594	29.6568750054038	103.943664154814
1158	Miami	212	Thursday	Night	54.7670546543525	29.2489176679705	102.548419382965
1159	Miami	101	Thursday	Night	70.1952204524402	37.4961217944561	131.41009625948
1160	Miami	103	Thursday	Night	116.952761019829	62.4612470500585	218.982952729061
1161	Miami	226L	Thursday	Night	99.5762767149913	53.1429281839319	186.580514534359
1162	Miami	CL3	Thursday	Night	294.783056662861	157.328117370867	552.33007263831
1163	Miami	132	Thursday	Night	66.7875457016692	35.6720339231769	125.044068708244
1164	Miami	124	Thursday	Night	151.561280300902	80.8935147639374	283.963699110883
1165	Miami	202	Thursday	Night	65.6905885813268	35.0848426924984	122.994806218236
1166	Miami	105	Thursday	Night	188.13987737414	100.477826772322	352.282832893704
1167	Miami	219	Thursday	Night	47.661147646923	25.4433320403383	89.2801694141472
1168	Miami	227	Thursday	Night	74.5091131933141	39.791782299723	139.516443547007
1169	Miami	221	Thursday	Night	62.99649342345	33.6265394413587	118.018631996657
1170	Miami	102	Thursday	Night	91.5501487832704	48.8974293692157	171.408392023071
1171	Miami	222	Thursday	Night	69.7345954838103	37.2424775579998	130.574390485095
1172	Miami	104	Thursday	Night	139.005107820448	74.2477371898831	260.242543833474
1173	Miami	CL1	Thursday	Night	266.393826706068	142.12110006044	499.332406496454
1174	Miami	214	Thursday	Night	59.2752050393337	31.6563345297103	110.990422127284
1175	Miami	107	Thursday	Night	198.705924516725	106.123550941713	372.057324577579
1176	Miami	223	Thursday	Night	76.3889643136162	40.7821467371782	143.084029060867
1177	Miami	201	Thursday	Night	54.4203370374953	29.0582986982404	101.918323368805
1178	Miami	CL4	Thursday	Night	245.121655156952	130.781002767224	459.429309728015
1179	Miami	207	Thursday	Night	66.8694500431838	35.7070013878805	125.228195459604
1180	Miami	206U	Thursday	Night	63.4443154407948	33.8535279909402	118.899902037634
1181	Miami	225	Thursday	Night	105.837299765687	56.4976613650045	198.26544587968
1182	Miami	106	Thursday	Night	218.139911633395	116.421495983873	408.730541085102
1183	Miami	224L	Thursday	Night	126.530543035169	67.5588148984008	236.978377208832
1184	Miami	218	Thursday	Night	65.0355290094727	34.7132636078095	121.844493831759
1185	Miami	204U	Thursday	Night	81.0814238746529	43.2832083424513	151.887938748138
1186	Miami	208	Thursday	Night	58.2285483939552	31.0702737044623	109.12565110684
1187	Miami	224U	Thursday	Night	68.4883783184277	36.5595921921615	128.301703696076
1188	Miami	206L	Thursday	Night	86.2101629159809	45.941234788135	161.776065103053
1189	Miami	130	Thursday	Night	71.5490155663282	37.9961811833064	134.730951087259
1190	Miami	229	Thursday	Night	56.9007355924182	30.3420200654965	106.706597120738
1191	Miami	203L	Thursday	Night	83.4782389454378	44.4515831789694	156.768688066178
1192	Miami	203U	Thursday	Night	72.9762334536906	38.9228059780555	136.822886101533
1193	Miami	204L	Thursday	Night	95.0835179989548	50.5592649236205	178.817382110194
1194	Miami	226U	Thursday	Night	69.5494901283984	37.1279817201859	130.282642713388
1195	Miami	110	Thursday	Night	88.7541962252223	47.2748563781472	166.627843024533
1196	Miami	131	Thursday	Night	73.1747021613392	38.997817240962	137.303506073578
1197	Miami	205U	Thursday	Night	70.127933955618	37.4330677439198	131.379216753677
1198	Miami	205L	Thursday	Night	100.204538568028	53.2199513280652	188.668897642084
1199	Miami	TT3	Thursday	Night	160.800445131102	66.2599700939192	390.232339642022
1200	Miami	TT1	Thursday	Night	702.770370854317	289.552999845796	1705.68495029834
1201	Virginia	128	Saturday	Noon	43.3580136701017	23.2069561882523	81.0066315533602
1202	Virginia	123	Saturday	Noon	43.7490560942562	23.4086086756206	81.763932904382
1203	Virginia	111	Saturday	Noon	30.0714329197001	16.0940320886578	56.1879753229347
1204	Virginia	228	Saturday	Noon	25.0070296435211	13.3837712461413	46.7246129727627
1205	Virginia	109	Saturday	Noon	45.1488994373149	24.1523253170899	84.3986280260317
1206	Virginia	217	Saturday	Noon	21.359178341067	11.4301721418898	39.9131783618157
1207	Virginia	CL2	Saturday	Noon	105.131214939043	56.2394046602758	196.527193367788
1208	Virginia	108	Saturday	Noon	57.8585995132543	30.9608597740529	108.124178787847
1209	Virginia	129	Saturday	Noon	36.6568901378774	19.6195820832095	68.4891038392902
1210	Virginia	211	Saturday	Noon	20.7557356055885	11.1016260722494	38.8051766223654
1211	Virginia	127	Saturday	Noon	61.4104895367608	32.8582459337089	114.77326673959
1212	Virginia	122	Saturday	Noon	35.207544156554	18.8332504216704	65.8182277504996
1213	Virginia	210	Saturday	Noon	20.2692373329277	10.8456068408621	37.8809584458338
1214	Virginia	216	Saturday	Noon	20.1075436405721	10.7578090773211	37.5832391476308
1215	Virginia	215	Saturday	Noon	24.6691355014248	13.1979819272827	46.1105530936998
1216	Virginia	121	Saturday	Noon	30.9341060913595	16.5514288603524	57.8148827962343
1217	Virginia	213	Saturday	Noon	20.4231944667149	10.9285667135259	38.1666583696666
1218	Virginia	212	Saturday	Noon	20.1456532051459	10.7786053611211	37.6530478169202
1219	Virginia	101	Saturday	Noon	25.8207891006466	13.8181093062773	48.2492311359265
1220	Virginia	103	Saturday	Noon	43.0202021956374	23.017678063508	80.4050604864298
1221	Virginia	226L	Saturday	Noon	36.6283918465283	19.5843039953988	68.5058345488321
1222	Virginia	CL3	Saturday	Noon	108.433752148307	57.979208701681	202.794740877855
1223	Virginia	132	Saturday	Noon	24.5673013204797	13.1459253772598	45.9117389495673
1224	Virginia	124	Saturday	Noon	55.7506882840415	29.8107523986182	104.262354823638
1225	Virginia	202	Saturday	Noon	24.1637938127854	12.929051286271	45.1610035801175
1226	Virginia	105	Saturday	Noon	69.2058528171528	37.0276835242153	129.347817856799
1227	Virginia	219	Saturday	Noon	17.5317982300488	9.37576142524057	32.7828253342375
1228	Virginia	227	Saturday	Noon	27.4076224198807	14.6638201596799	51.2266079732897
1229	Virginia	221	Saturday	Noon	23.1727909718478	12.392353196463	43.3314184087502
1230	Virginia	102	Saturday	Noon	33.6760404573025	18.0198227905103	62.9348975329052
1231	Virginia	222	Saturday	Noon	25.6513516362035	13.7245116273226	47.9428236596949
1232	Virginia	104	Saturday	Noon	51.1319937427401	27.3610961836369	95.5546797745326
1233	Virginia	CL1	Saturday	Noon	97.9909853228826	52.3731806331186	183.342563664681
1234	Virginia	214	Saturday	Noon	21.803942752131	11.6653023813887	40.7543588665732
1235	Virginia	107	Saturday	Noon	73.0924945733536	39.1082819662373	136.608219393733
1236	Virginia	223	Saturday	Noon	28.0991116552599	15.0285358466365	52.5373917906629
1237	Virginia	201	Saturday	Noon	20.0181157117859	10.7083944161456	37.4215723737499
1238	Virginia	CL4	Saturday	Noon	90.1661754320917	48.1947951961187	168.689153236727
1239	Virginia	207	Saturday	Noon	24.5974292225654	13.1580034439829	45.9821679584522
1240	Virginia	206U	Saturday	Noon	23.3375189660041	12.4757430892476	43.655899900504
1241	Virginia	225	Saturday	Noon	38.9314625499791	20.8213819709308	72.7933803047498
1242	Virginia	106	Saturday	Noon	80.2411420096022	42.9037676045391	150.071689049611
1243	Virginia	224L	Saturday	Noon	46.5433179843774	24.897248848969	87.0088282498961
1244	Virginia	218	Saturday	Noon	23.9228350274979	12.7934047036247	44.7341461488148
1245	Virginia	204U	Saturday	Noon	29.8251979601093	15.9506781381511	55.7683144036418
1246	Virginia	208	Saturday	Noon	21.4189378995653	11.4493619228475	40.0695605429281
1247	Virginia	224U	Saturday	Noon	25.1929399324786	13.4736167757334	47.1057053948995
1248	Virginia	206L	Saturday	Noon	31.7117664228169	16.9297787725389	59.4004294543117
1249	Virginia	130	Saturday	Noon	26.3187725515978	14.0025122022139	49.4681081951294
1250	Virginia	229	Saturday	Noon	20.9305118487225	11.1821452396159	39.1773060411941
1251	Virginia	203L	Saturday	Noon	30.7068485348506	16.3812428143096	57.5603791257272
1252	Virginia	203U	Saturday	Noon	26.8437640229932	14.3435205998638	50.2378521301798
1253	Virginia	204L	Saturday	Noon	34.9757640103429	18.6315815383673	65.657553846843
1254	Virginia	226U	Saturday	Noon	25.5832620096921	13.6831930479913	47.8326435036768
1255	Virginia	110	Saturday	Noon	32.6475701302424	17.4221439026654	61.1786839417638
1256	Virginia	131	Saturday	Noon	26.9167692591082	14.3698885191374	50.4187952734074
1257	Virginia	205U	Saturday	Noon	25.7960382638721	13.7944712817331	48.2392964920905
1258	Virginia	205L	Saturday	Noon	36.859493290511	19.6119380729325	69.2752669614196
1259	Virginia	TT3	Saturday	Noon	59.1492462629046	24.4050000011004	143.357235538291
1260	Virginia	TT1	Saturday	Noon	258.508847398052	106.648701622792	626.607011301747
1261	Virginia	128	Saturday	Afternoon	51.7432430516887	27.6654695638429	96.7763513042006
1262	Virginia	123	Saturday	Afternoon	52.209911182533	27.9055551303144	97.6821572965885
1263	Virginia	111	Saturday	Afternoon	35.8871020779616	19.1864488233486	67.1246725963572
1264	Virginia	228	Saturday	Afternoon	29.8432677910649	15.954878405012	55.8212109074698
1265	Virginia	109	Saturday	Afternoon	53.8804774332219	28.7932937929114	100.825764127988
1266	Virginia	217	Saturday	Afternoon	25.4899397535893	13.6267422601923	47.681024285583
1267	Virginia	CL2	Saturday	Afternoon	125.463081595488	67.0450549768462	234.782190108907
1268	Virginia	108	Saturday	Afternoon	69.0481718102566	36.9095368130665	129.171223537297
1269	Virginia	129	Saturday	Afternoon	43.7461547559587	23.3884516131309	81.8235464060338
1270	Virginia	211	Saturday	Afternoon	24.7697941222139	13.2353988343156	46.3561928535257
1271	Virginia	127	Saturday	Afternoon	73.2869801232375	39.1710881515372	137.115962538637
1272	Virginia	122	Saturday	Afternoon	42.0165122970533	22.4510633765955	78.6326810448005
1273	Virginia	210	Saturday	Afternoon	24.1892094451102	12.9302726380985	45.2517800634289
1274	Virginia	216	Saturday	Afternoon	23.9962449775232	12.8245595000719	44.8997700870802
1275	Virginia	215	Saturday	Afternoon	29.4400265620441	15.7345601563015	55.0835330231177
1276	Virginia	121	Saturday	Afternoon	36.9166120535564	19.7318605773447	69.0678023073778
1277	Virginia	213	Saturday	Afternoon	24.3729411412553	13.0284627274722	45.5955758020848
1278	Virginia	212	Saturday	Afternoon	24.0417247468996	12.849698204716	44.981953630129
1279	Virginia	101	Saturday	Afternoon	30.8144043771647	16.4727767887609	57.6422256730436
1280	Virginia	103	Saturday	Afternoon	51.3401004778187	27.4403296799447	96.0559128777141
1281	Virginia	226L	Saturday	Afternoon	43.712145033395	23.3467026291546	81.8424620286408
1282	Virginia	CL3	Saturday	Afternoon	129.404313470324	69.1186142709142	242.271586624856
1283	Virginia	132	Saturday	Afternoon	29.318498144813	15.6714282896088	54.8497761392533
1284	Virginia	124	Saturday	Afternoon	66.5326007812323	35.5379706081601	124.55936259057
1285	Virginia	202	Saturday	Afternoon	28.8369542437785	15.4131908200459	53.9518351369701
1286	Virginia	105	Saturday	Afternoon	82.5899288229302	44.1417112290267	154.527229530949
1287	Virginia	219	Saturday	Afternoon	20.9223629074163	11.1781790538908	39.1606958091498
1288	Virginia	227	Saturday	Afternoon	32.7081235577615	17.4808871493765	61.1994881911901
1289	Virginia	221	Saturday	Afternoon	27.6542962637865	14.7726582095769	51.7686181454801
1290	Virginia	102	Saturday	Afternoon	40.1888232163708	21.4815444761838	75.1874015998887
1291	Virginia	222	Saturday	Afternoon	30.6121985295573	16.3606874946155	57.2779535775281
1292	Virginia	104	Saturday	Afternoon	61.0206731350435	32.6178506336168	114.155975256575
1293	Virginia	CL1	Saturday	Afternoon	116.941966230633	62.4364867595062	219.029355680466
1294	Virginia	214	Saturday	Afternoon	26.0207194428419	13.906932094975	48.6863555311194
1295	Virginia	107	Saturday	Afternoon	87.2282282288049	46.6223681947209	163.199856518615
1296	Virginia	223	Saturday	Afternoon	33.5333434547359	17.9158230303543	62.7649157589966
1297	Virginia	201	Saturday	Afternoon	23.8895221213979	12.7657051411259	44.7064428388031
1298	Virginia	CL4	Saturday	Afternoon	107.603876089026	57.4550303084548	201.524463345007
1299	Virginia	207	Saturday	Afternoon	29.3544526369196	15.686229954264	54.9325039939836
1300	Virginia	206U	Saturday	Afternoon	27.8508818524138	14.8721813693647	52.1558741581056
1301	Virginia	225	Saturday	Afternoon	46.4606184316599	24.8201685739982	86.9691540819607
1302	Virginia	106	Saturday	Afternoon	95.7593893792916	51.1457721635906	179.28873231134
1303	Virginia	224L	Saturday	Afternoon	55.544569758701	29.6803263305338	103.947618207462
1304	Virginia	218	Saturday	Afternoon	28.5493951990438	15.2507646073764	53.4444001474495
1305	Virginia	204U	Saturday	Afternoon	35.5932464724242	19.0151908275597	66.6245848351196
1306	Virginia	208	Saturday	Afternoon	25.561256520625	13.6490522705193	47.8698316896645
1307	Virginia	224U	Saturday	Afternoon	30.0651322274879	16.0613258596117	56.2788018721003
1308	Virginia	206L	Saturday	Afternoon	37.8446681183112	20.1824468319771	70.9635911298876
1309	Virginia	130	Saturday	Afternoon	31.4086954102906	16.6920882298514	59.1002236384172
